judul_berita,penulis_berita,url_berita,media_online,tanggal_berita_dt,source_domain,artikel_berita,status,error,is_empty
3 Prompt Gemini AI Edit Foto Makkah Depan Kabah-Payung Masjid NabawiTech1 jam yang lalu,Tidak Diketahui,https://www.cnbcindonesia.com/tech/20250922124107-37-669097/3-prompt-gemini-ai-edit-foto-makkah-depan-kabah-payung-masjid-nabawi,cnbc,2025-09-22 00:00:00+07:00,www.cnbcindonesia.com,"3 Prompt Gemini AI Edit Foto Makkah Depan Kabah-Payung Masjid Nabawi
Jakarta, CNBC Indonesia - Tidak semua orang berkesempatan langsung berkunjung ke Makkah untuk melihat Kabah dari dekat. Namun, dengan kemajuan teknologi kecerdasan buatan (AI), kini Anda bisa membuat foto seolah-olah sedang berada di depan Ka'bah hanya dengan bantuan Gemini AI. Prosesnya cukup mudah, asal tahu cara menyusun prompt yang tepat.
Ka'bah merupakan bangunan berbentuk kubus atau yang terletak di pusat Masjidil Haram, Makkah, dan menjadi kiblat atau arah shalat bagi umat Islam di seluruh dunia, Sebagaimana dijelaskan dalam Ensiklopedi Haji dan Umrah yang dikutip dari laman Kementerian Agama (Kemenag).
Dalam Al-Qur'an, istilah Ka'bah disebutkan sebanyak dua kali, yakni dalam Surah Al-Maidah ayat 95 dan 97. Pada ayat 97, Allah SWT menegaskan bahwa Ka'bah adalah rumah suci yang dijadikan sebagai tempat berkumpul bagi manusia. Kawasan ini juga disebut sebagai wilayah yang aman, tempat manusia dapat melaksanakan urusan dunia dan akhirat, sekaligus pusat ibadah haji.
Tutorial Edit Foto Lewat Gemini AI di Makkah Depan Ka'bah
1. Siapkan Foto Diri
Pilih foto wajah yang jelas, dengan pencahayaan baik dan posisi menghadap kamera. Foto ini akan digunakan sebagai referensi agar AI bisa menempelkan muka Anda ke dalam latar Ka'bah.
2. Akses Gemini AI
Masuk ke Gemini AI melalui aplikasi atau web. Pastikan sudah memilih mode image generation atau edit foto.
3. Upload Foto Wajah
Unggah foto wajah yang sudah disiapkan. Pilih opsi add face reference atau masukkan gambar sebagai acuan agar AI mengenali fitur wajah Anda.
4. Susun Prompt dengan Detail
Tambahkan deskripsi sesuai keinginan. Contoh: ""Seorang pria mengenakan pakaian ihram putih bersih, berdiri khusyuk berdoa di depan Ka'bah, wajah sesuai foto yang diunggah, suasana malam dengan cahaya lampu Masjidil Haram, realistis, ultra HD.""
5. Atur Suasana dan Gaya Foto
Anda bisa menentukan latar siang atau malam, angle kamera (close-up, wide angle, atau full body), hingga ekspresi wajah (senyum, serius, khusyuk berdoa).
6. Proses dan Simpan Hasil
Klik generate, tunggu beberapa saat, lalu simpan hasil foto. Jika belum sesuai, ubah detail prompt atau ganti sudut foto wajah agar hasil lebih realistis.
Berikut prompt Gemini AI untuk edit foto muka sendiri di berbagai ikon mekah
1. Prompt Menara Abraj Al Bait (Makkah Royal Clock Tower)
""Foto close-up selfie seorang pria muda, mengenakan gamis putih dan peci putih, di luar ruangan. Dia memegang ponsel untuk berswafoto sambil melihat ke atas dengan ekspresi kagum dan sedikit terkejut. Di latar belakang, Menara Abraj Al Bait (Makkah Royal Clock Tower) menjulang tinggi di bawah langit biru cerah, menunjukkan detail arsitektur modern dan tradisionalnya. Suasana cerah siang hari. Gambar memiliki tampilan yang realistis, detail tinggi, ultra HD.""
2. Prompt Bersama Payung-Payung di Pelataran Masjid Nabawi
""Seorang pria muda, mengenakan gamis putih dan peci putih, berdiri di tengah pelataran Masjid Nabawi di Madinah. Dia melihat langsung ke kamera dengan senyum ramah. Latar belakangnya dipenuhi oleh payung-payung ikonik Masjid Nabawi yang terbuka lebar, menciptakan pola arsitektur yang indah dan melindungi dari sinar matahari. Kubah hijau Masjid Nabawi terlihat samar di kejauhan. Beberapa jamaah lain terlihat berjalan di latar belakang, menambah suasana hidup di tempat suci ini. Fotografi realistis, detail tinggi, ultra HD.""
(dag/dag)
[Gambas:Video CNBC]
Next Article Dulu Rebutan Orang, Pekerjaan Gaji Tinggi Ini Sekarang Punah",ok_trafilatura,,False
"Belanja Pemda Seret, Uangnya 'Ngendap' di Bank hingga Rp233 TNews45 menit yang lalu",Tidak Diketahui,https://www.cnbcindonesia.com/news/20250922150616-4-669145/belanja-pemda-seret-uangnya-ngendap-di-bank-hingga-rp233-t,cnbc,2025-09-22 00:00:00+07:00,www.cnbcindonesia.com,"Belanja Pemda Seret, Uangnya 'Ngendap' di Bank hingga Rp233 T
Jakarta, CNBC Indonesia - Wakil Menteri Keuangan Suahasil Nazara mengatakan transfer ke daerah (TKD) telah mencapai Rp 571,5 triliun atau 62,1% dari pagu APBN per 31 Agustus 2025. Besaran transfer ini mengalami peningkatan sebesar 1,7% jika dibandingkan periode yang sama tahun lalu.
""Tahun lalu Rp 562,1 triliun, tahun ini Rp 571,5 triliun. Namun sebelah kanan, kita melihat bahwa belanja daerah itu lebih lambat dari dibandingkan tahun lalu,"" kata Suahasil dalam paparan APBN KITA Edisi September 2025.
Beberapa poin belanja daerah yang disoroti a.l. belanja pegawai yang 1,5% di bawah realisasi periode yang sama tahun lalu. Hal serupa juga dibukukan oleh belanja barang dan jasa yang 10,6% turun dari posisi 31 Agustus 2024 dan belanja modal 32,6% turun dibandingkan periode 31 Agustus 2024.
""Memang tahun ini ada pergantian pemimpin daerah banyak, bisa jadi ini ada perlambatan karena ada pergantian kepemimpinan juga karena ada kebijakan pencadangan yang kita keluarkan lewat Inpres No.1/2025 tapi salur TKD-nya lebih tinggi,"" papar Suahasil.
Oleh karena itu, dia meminta pemerintah daerah melakukan belanja lebih cepat pada 3 bulan terakhir tahun ini.
""Transfernya kalau kita lihat tetap tinggi tapi belanjanya lambat sehingga dana Pemda di perbankan meningkat per Agustus Rp 233,11 triliun,"" kata Suahasil.
Posisi dana mengendap ini lebih tinggi jika dibandingkan Rp 192, 57 triliun per 31 Agustus 2024.
""Jadi kita harap bahwa daerah akan terus mendorong akselerasi belanja agar APBD mampu beri stimulus bagi perekonomian di daerah bersama-sama dengan APBN,"" tegasnya.
(haa/haa)
[Gambas:Video CNBC]
Next Article Jumlah Menteri & Pegawai Bertambah, Anggaran Gaji & Tukin Naik 5,7%",ok_trafilatura,,False
5 Penerbangan di Bandara Komodo Batal Dampak Erupsi Gunung Lewotobi,Tidak Diketahui,https://www.liputan6.com/bisnis/read/6164653/5-penerbangan-di-bandara-komodo-batal-dampak-erupsi-gunung-lewotobi,liputan6,2025-09-21 07:41:07+07:00,www.liputan6.com,"Liputan6.com, Jakarta Kepala Unit Penyelenggara Bandar Udara (UPBU) Komodo, Labuan Bajo Ceppy Triono menyatakan total lima jadwal penerbangan batal dilakukan dampak dari erupsi Gunung Lewotobi Laki-Laki di Kabupaten Flores Timur, Nusa Tenggara Timur (NTT).
""Ada lima jadwal penerbangan terdampak yaitu ke Kabupaten Ende dan Bajawa yang diterbangi maskapai penerbangan Wings Air,"" katanya dihubungi di Labuan Bajo, Kabupaten Manggarai Barat, Sabtu.
Ceppy menambahkan dari total lima jadwal penerbangan itu, sebanyak tiga jadwal penerbangan menyatakan batal dan dua jadwal penerbangan lainnya akan diterbangkan pada pada Minggu (21/9).
Ceppy juga menjelaskan Bandara Internasional Komodo, Labuan Bajo masih beroperasi normal seperti biasa dan bandara itu juga bebas dari sebaran abu vulkanik berdasarkan pemeriksaan menggunakan paper test.
""Kami telah melakukan pemeriksaan paper test dan masih negatif, tapi tidak tahu tahu untuk besok karena Gunung Lewotobi Laki-laki masih terus erupsi,"" katanya.
Sebelumnya, Gunung Lewotobi Laki-laki di Kabupaten Flores Timur (Flotim), Nusa Tenggara Timur (NTT) mengalami sebanyak tujuh kali erupsi dalam enam jam periode pengamatan Sabtu pukul 12.00 WITA hingga Pukul 18.00 WITA.
Petugas Pos Pengamatan Gunung Api (PGA) Gunung Lewotobi Laki-laki Yosef S Mboro dalam laporan yang diterima di Labuan Bajo, Sabtu mengatakan enam kali letusan itu dengan tinggi 1.000-2.500 meter dan warna asap kelabu.
""Gunung jelas hingga kabut 0-II. Asap kawah bertekanan sedang hingga kuat teramati berwarna kelabu dengan intensitas tebal dan tinggi 1500-3000 meter di atas puncak kawah,"" katanya.
Ia juga melaporkan secara meteorologi dilaporkan cuaca cerah dan berawan.
""Angin bertiup lemah ke arah barat dan barat laut. Suhu udara 24-26 Derajat Celcius,"" katanya.
Sementara itu, saat ini Gunung Lewotobi Laki-laki berada pada Status Level IV (Awas). Oleh karena itu masyarakat dan pengunjung diimbau untuk tidak melakukan aktivitas apapun dalam radius enam km dan sektoral barat daya-timur laut tujuh km dari pusat erupsi Gunung Lewotobi Laki-laki.
Masyarakat juga diimbau agar tenang dan mengikuti arahan pemerintah daerah setempat serta tidak mempercayai isu-isu yang tidak jelas sumbernya.
Selanjutnya, masyarakat di sekitar Gunung Lewotobi Laki-laki diminta untuk mewaspadai potensi banjir lahar hujan pada sungai-sungai yang berhulu di puncak Gunung Lewotobi Laki-laki jika terjadi hujan dengan intensitas tinggi, terutama daerah Desa Dulipali, Padang Pasir, Nobo, Nurabelen, Klatanlo, Hokeng Jaya, Boru, dan Nawakote.
Masyarakat yang terdampak hujan abu Gunung Lewotobi Laki-laki, memakai masker atau penutup hidung-mulut untuk menghindari bahaya abu vulkanik pada sistem pernafasan.",ok_site_specific,,False
Infografis Korlantas Polri Larang Penggunaan Sirene dan Strobo,Tidak Diketahui,https://www.liputan6.com/news/read/6165445/infografis-korlantas-polri-larang-penggunaan-sirene-dan-strobo,liputan6,2025-09-22 13:45:33+07:00,www.liputan6.com,"Liputan6.com, Jakarta - Sempat ramai di sosial media (sosmed) gerakan publik melawan penggunaan sirene dan rotator bertajuk 'Stop Tot Tot Wuk Wuk' untuk kendaraan pejabat di jalan.
Setelah ramai diperbincangkan, Korps Lalu Lintas atau Korlantas Polri pun mengeluarkan kebijakan membekukan penggunaan sirine, strobo, dan rotator dalam kegiatan pengawalan kendaraan pejabat yang dianggap tidak mendesak atau bukan prioritas.
Korlantas Polri Evaluasi Penggunaan Sirene dan Rotator Patwal, Belum Terapkan Sanksi
Korlantas Polri Evaluasi Penggunaan Sirene dan Rotator Patwal, Belum Terapkan Sanksi
Melihat Lagi Aturan Penggunaan Sirine dan Strobo yang Dikritik Masyarakat Berujung Dibekukan Korlantas
Melihat Lagi Aturan Penggunaan Sirine dan Strobo yang Dikritik Masyarakat Berujung Dibekukan Korlantas
Polisi Setop Penggunaan Sirine Pengawalan Pejabat, DPR: Harusnya Dikecilkan Saja dan Wajib Santun Berkendara
Polisi Setop Penggunaan Sirine Pengawalan Pejabat, DPR: Harusnya Dikecilkan Saja dan Wajib Santun Berkendara
Kebijakan tersebut diambil sebagai respons atas keluhan masyarakat yang merasa terganggu dengan suara bising dan kilatan lampu yang kerap digunakan berlebihan di jalan raya.
Kepala Korps Lalu Lintas (Kakorlantas) Polri Irjen Pol Agus Suryonugroho menyampaikan, pengawalan terhadap pejabat tetap berjalan. Bedanya, strobo dan sirene tidak lagi sembarangan digunakan. Hanya ketika situasi darurat.
""Pengawalan tetap jalan, tapi penggunaan bunyi-bunyi sirene, strobo itu perlu kita evaluasi dan bahkan bila perlu dibekukan. Untuk lebih baiknya demikian,"" ujar Agus dalam keterangannya, Sabtu 20 September 2025.
Lalu, seperti apakah aturan Undang-Undang soal penggunaan sirine, strobo, dan rotator? Penggunaan sirine dan strobo pada kendaraan di Indonesia sedianya diatur secara ketat untuk menjaga ketertiban dan keselamatan lalu lintas.
Hanya kendaraan tertentu yang memiliki hak prioritas diperbolehkan menggunakan perangkat ini. Aturan ini tertuang dalam Undang-Undang Nomor 22 Tahun 2009 tentang Lalu Lintas dan Angkutan Jalan (UU LLAJ).
Pasal 59 UU LLAJ secara spesifik mengatur penggunaan lampu isyarat dan sirene. Hanya kendaraan bermotor untuk kepentingan tertentu yang bisa dilengkapi dengan lampu isyarat dan/atau sirene. Penggunaan sirine dan strobo yang tidak sesuai dengan ketentuan dapat dikenakan sanksi pidana.
Selain itu, lampu-lampu mengkilat dan berwarna-warni nyatanya juga memiliki arti dan isyarat tertentu yang dibagi menjadi merah, biru, dan kuning. Ketiganya memiliki fungsi berbeda:
Warna Merah atau biru dengan sirene, berarti kendaraan itu memiliki hak utama, seperti polisi (biru + sirene), kendaraan tahanan, pengawalan TNI, ambulans, pemadam kebakaran, palang merah, tim penyelamat, hingga mobil jenazah (merah + sirene).
Sementara warna Kuning tanpa sirene, hanya sebagai peringatan, bukan prioritas. Biasanya dipakai kendaraan patroli tol, pengawasan sarana/prasarana jalan, derek, perawatan fasilitas umum, hingga angkutan barang khusus.
Lantas, bagaimana sebenarnya aturan Undang-Undang soal penggunaan sirine, strobo, dan rotator? Seperti apa aturan yang dibekukan? Simak selengkapnya dalam rangkaian",ok_site_specific,,False
Danpuspom: Kasus Perwira TNI Pukuli Ojol Diproses Sesuai Aturan!,Tidak Diketahui,https://news.okezone.com/read/2025/09/22/337/3171661/danpuspom-kasus-perwira-tni-pukuli-ojol-diproses-sesuai-aturan,okezone,2025-09-22 15:00:00+07:00,news.okezone.com,"Danpuspom: Kasus Perwira TNI Pukuli Ojol Diproses Sesuai Aturan!
JAKARTA - Danpuspom TNI, Mayjen Yusri Nuryanto memasikan, kasus Letda AF yang melakukan pemukulan terhadap driver ojek online (Ojol) di Pontianak, Kalimantan Barat tetap diproses sesuai aturan. Diketahui, kedua belah pihak telah berdamai.
""Jadi memang kemarin sempat terjadi insiden antara salah satu oknum prajurit berinisial AF di Pontianak. Kedua belah pihak sudah berdamai, tetapi proses penyidikan berjalan, berlanjut,"" ujarnya pada wartawan, Senin (22/9/2025).
Dijelaskannya, peristiwa ini terjadi karena emosi sesaat sehingga terjadilah insiden pemukulan driver ojol tersebut oleh Letda AF.
""Mungkin ini kan terjadinya di jalan, mungkin karena emosi atau apa sehingga terjadi pemukulan,"" tuturnya.
Pihaknya juga telah mengingatkan jajaran TNI untuk menghindari terjadinya selisih paham dengan masyarakat.
Follow WhatsApp Channel Okezone untuk update berita terbaru setiap hari
Follow
Topik Artikel :
Berita Terkait
Telusuri berita news lainnya
Terpopuler",ok_trafilatura,,False
Hasil Klasemen Grup B Championship: Dua Eks Peserta Super League Rebutan Puncak,,https://www.tribunnews.com/superskor/7731625/hasil-klasemen-grup-b-championship-dua-eks-peserta-super-league-rebutan-puncak,tribunnews,2025-09-21 21:28:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
"KMP Jatra II Siap Beroperasi Lagi, Layani Rute Gunungsitoli-Sibolga",Tidak Diketahui,https://www.liputan6.com/bisnis/read/6164892/kmp-jatra-ii-siap-beroperasi-lagi-layani-rute-gunungsitoli-sibolga,liputan6,2025-09-21 17:30:30+07:00,www.liputan6.com,"Liputan6.com, Jakarta Harapan masyarakat Nias untuk kembali menikmati layanan penyeberangan yang andal akhirnya terjawab. Setelah sempat absen karena perbaikan, KMP Jatra II siap berlayar kembali melayani rute Gunungsitoli – Sibolga , menghubungkan pulau dengan daratan Sumatera yang menjadi nadi utama aktivitas ekonomi dan sosial warga.
Direktur Utama ASDP, Heru Widodo, menyampaikan bahwa kehadiran kembali KMP Jatra II merupakan bukti nyata konsistensi ASDP dalam mendukung konektivitas dan pertumbuhan ekonomi wilayah Nias.
“Sebagai penyedia transportasi penyeberangan, kami memiliki tanggung jawab besar memastikan aksesibilitas masyarakat tetap terjaga. Pengoperasian kembali KMP Jatra II akan memperkuat mobilitas masyarakat dan distribusi logistik, sehingga roda ekonomi Nias dapat terus bergerak,” jelas Heru, Minggu (21/9/2025).
Hal senada disampaikan Ridwan Zega, Wakil Ketua DPRD Kota Gunungsitoli, yang menilai keberadaan Jatra II sangat vital bagi masyarakat.
“Kapal ini bukan hanya sarana transportasi, tetapi juga penopang logistik dan penghubung utama masyarakat Nias dengan pusat ekonomi di Sumatera. Kami mengapresiasi ASDP yang konsisten menjaga keberlanjutan layanan publik di daerah dengan infrastruktur terbatas,” ujarnya.
Sebelum kembali beroperasi, KMP Jatra II telah melalui proses perbaikan menyeluruh dan uji coba teknis untuk memastikan keamanan serta kelaikan berlayar.
""Perbaikan dilakukan sesuai standar prosedur. Setelah dinyatakan lulus uji, KMP Jatra II siap melayani penyeberangan Sibolga – Gunungsitoli,"" ungkap General Manager ASDP Cabang Danau Toba Mario Sardadi.
Tidak hanya dari sisi teknis, ASDP juga meningkatkan kenyamanan penumpang dengan penambahan fasilitas gratis, salah satunya Tatami (tempat tidur). Fasilitas ini bahkan berdampak pada penurunan harga tiket, sehingga masyarakat dapat menikmati perjalanan lebih aman, nyaman, sekaligus terjangkau, terlebih menjelang arus libur Natal dan Tahun Baru 2025/2026.
Corporate Secretary ASDP, Shelvy Arifin, menegaskan bahwa peningkatan layanan ini sejalan dengan semangat ASDP dalam memberikan akses transportasi publik yang merata dan berkualitas.
“Kami memahami betapa pentingnya penyeberangan bagi masyarakat kepulauan. Dengan hadirnya kembali Jatra II yang lebih nyaman, kami berharap dapat terus menjadi solusi mobilitas andal, sekaligus memperkuat rantai pasok logistik di kawasan Nias,” ujar Shelvy.
Kehadiran kembali KMP Jatra II juga disambut hangat masyarakat. Salah satunya Firman Ndururu, warga Nias, yang mengaku layanan kapal ini sangat membantu mobilitasnya.
“Kami sangat membutuhkan keberadaan KMP Jatra II. Pelayanannya baik, dan kehadirannya benar-benar memudahkan masyarakat untuk tetap terhubung,” ungkap Firman.
Shelvy menambahkan, ke depan ASDP akan terus berkomitmen hadir di garis depan pelayanan transportasi nasional.
“Kami tidak hanya bergerak untuk kepentingan bisnis, tetapi juga demi negara dan kemanusiaan. Sesuai tagline We Bridge The Nation, ASDP akan terus menjangkau wilayah terluar, termasuk Nias, agar masyarakat tetap terhubung dengan nyaman dan aman,” ujarnya menandaskan.",ok_site_specific,,False
"Jadwal Calvin Verdonk, Miliano Jonathans, dan Dean James di Liga Eropa Pekan Ini",,https://www.tribunnews.com/superskor/7731947/jadwal-calvin-verdonk-miliano-jonathans-dan-dean-james-di-liga-eropa-pekan-ini,tribunnews,2025-09-22 15:27:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
"Kuasa Hukum Ahmad Dhani Disentil Lita Gading usai Beri Keterangan soal Kasus SA, Putri Kliennya",,https://www.tribunnews.com/seleb/7731958/kuasa-hukum-ahmad-dhani-disentil-lita-gading-usai-beri-keterangan-soal-kasus-sa-putri-kliennya,tribunnews,2025-09-22 15:47:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
"Ekspor Udang Tersandung Radioaktif: Harga Bisa Anjlok, Pasar Amerika Menutup Pintu",Tidak Diketahui,https://www.liputan6.com/bisnis/read/6165403/ekspor-udang-tersandung-radioaktif-harga-bisa-anjlok-pasar-amerika-menutup-pintu,liputan6,2025-09-22 13:00:13+07:00,www.liputan6.com,"Liputan6.com, Jakarta Masalah kontaminasi radioaktif Cesium-137 (Cs-137) pada produk udang Indonesia kembali menghantui industri perikanan nasional. Kasus ini mencuat sejak U.S. Food and Drug Administration (FDA) pada 14 Agustus 2025 mengeluarkan import alert terhadap salah satu pengolah dan eksportir udang terbesar di Indonesia.
Di sisi lain, keputusan untuk melepaskan kembali kontainer produk udang yang terindikasi terkontaminasi radioaktif Cesium-137 ke pasar domestik menimbulkan kegelisahan baru.
Usai Kasus Tercemar Radioaktif, Pemerintah Harus Ketat Awasi Peredaran Udang
Usai Kasus Tercemar Radioaktif, Pemerintah Harus Ketat Awasi Peredaran Udang
Kasus Udang Beku Indonesia Tercemar Radioaktif, KLH Segel Pabrik Peleburan Stainless Steel
Kasus Udang Beku Indonesia Tercemar Radioaktif, KLH Segel Pabrik Peleburan Stainless Steel
Apa itu Cesium-137? Zat Radioaktif yang Bikin Udang Indonesia Diboikot AS
Apa itu Cesium-137? Zat Radioaktif yang Bikin Udang Indonesia Diboikot AS
Ketua Petambak Muda Indonesia (PMI), Rizky Darmawan, menilai langkah ini harus disertai transparansi penuh.
“Tes pengujian harus terbuka dan kuantitatif,” ujar Rizky, Senin (22/9/2025).
Menurut Rizky, jika pemerintah yakin produk tersebut aman, hasil pengujian seharusnya dipublikasikan secara resmi agar dapat meyakinkan pasar, termasuk FDA. Tanpa transparansi, pelepasan kontainer justru berisiko memicu ketakutan di pasar ekspor maupun domestik.
Ketidakjelasan penyelesaian kasus ini mulai menimbulkan dampak luas. Penghentian operasi pabrik yang terkait kasus tersebut dengan telah menurunkan daya serap industri terhadap hasil panen tambak. Produksi di tingkat petambak tetap berlangsung, tetapi penjualan terhambat karena sebagian besar udang yang diproduksi di Indonesia ditujukan untuk ekspor.
Sebagai catatan, udang merupakan kontributor devisa terbesar dari seluruh ekspor perikanan Indonesia, dengan nilai ekspor sekitar USD 1,68 miliar pada 2024. Dengan sebagian besar produk udang diekspor ke Amerika Serikat, gangguan akses pasar berpotensi memberikan dampak besar terhadap perekonomian nasional dan kesejahteraan jutaan petambak.
PMI mencatat harga udang di beberapa daerah, khususnya Aceh dan Medan, turun drastis, namun penjualan tetap sulit. “Jika kondisi ini terus berlarut, harga bisa semakin jatuh dan mengancam keberlangsungan usaha petambak,” ujar Rizky.
Selain itu, menurut Rizky, beredar isu bahwa beberapa big retailers di Amerika Serikat mulai menunda bahkan membatalkan pesanan dari Indonesia, membuat banyak petambak memilih menunda siklus produksi berikutnya demi menghindari kerugian lebih besar.
PMI berharap pemerintah segera melakukan uji laboratorium menyeluruh, mempublikasikan hasilnya secara resmi, dan mengkomunikasikan langkah-langkah yang diambil, termasuk menjelaskan penyebab kontaminasi dan upaya pencegahan agar kasus serupa tidak terulang.
Ia bilang, transparansi dan kejelasan langkah ini sangat penting untuk memulihkan kepercayaan pasar dan menjaga keberlanjutan industri udang nasional.",ok_site_specific,,False
Rekap Hasil Final China Masters 2025: Kim/Seo Bikin Korea Samai Gelar Tuan Rumah,,https://www.tribunnews.com/sport/7731585/rekap-hasil-final-china-masters-2025-kimseo-bikin-korea-samai-gelar-tuan-rumah,tribunnews,2025-09-21 18:00:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
"Rekap Kabar Abroad Pemain Timnas Indonesia: James, Walsh, Shayne, dan Pratama Arhan",,https://www.tribunnews.com/superskor/7731624/rekap-kabar-abroad-pemain-timnas-indonesia-james-walsh-shayne-dan-pratama-arhan,tribunnews,2025-09-21 21:26:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
"Kapal Induk AS Berlayar di Dekat Selat Hormuz, Iran Siaga Tinggi Luncurkan Serangan",,https://www.tribunnews.com/internasional/7731628/kapal-induk-as-berlayar-di-dekat-selat-hormuz-iran-siaga-tinggi-luncurkan-serangan,tribunnews,2025-09-21 22:49:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
Kunci Jawaban Informatika Kelas 5 Halaman 58 Kurikulum Merdeka Bab 3: Remedial,,https://www.tribunnews.com/pendidikan/7731589/kunci-jawaban-informatika-kelas-5-halaman-58-kurikulum-merdeka-bab-3-remedial,tribunnews,2025-09-21 18:15:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
